coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
8854431,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426208_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426208_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426208_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426208.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f428295c-4e95-4d9d-bafd-6f4f2e994acf,2017-02-21 12:32:09,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8854431,StillImage,Photograph,en
8854431,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426208_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426208_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5c030f1d-db3c-42ef-a906-5a2d36b2639d,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8854431,StillImage,Photograph,en
20332308,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7925_1532551172_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7925_1532551172_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7925_1532551172_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7925_1532551172.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:38a0ff14-e127-41a7-915d-17dac66300af,2018-07-25 16:39:33,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=20332308,StillImage,Photograph,en
965519,http://db.herbarium.arizona.edu/images/ARIZ/186/ariz186521_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/186/ariz186521_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/186/ariz186521_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/186/ariz186521.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0d2e992a-8135-4dc7-874e-102fb5646acc,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965519,StillImage,Photograph,en
965519,http://db.herbarium.arizona.edu/images/ARIZ/186/ariz186521_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/186/ariz186521_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7d298741-ac57-4e8d-81c6-fc0dd3882d65,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965519,StillImage,Photograph,en
23481406,http://data.huh.harvard.edu/ae75a06a-7682-4214-9a27-7d121f1a68f4/image,http://data.huh.harvard.edu/ae75a06a-7682-4214-9a27-7d121f1a68f4/image,http://data.huh.harvard.edu/ae75a06a-7682-4214-9a27-7d121f1a68f4/thumb,http://data.huh.harvard.edu/ae75a06a-7682-4214-9a27-7d121f1a68f4/thumb,,Harvard University Herbaria: Vascular Plants of North America (Harvard),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:74b984a7-5496-4b9e-9086-aad1feadc3b1,2019-10-25 02:18:24,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=23481406,StillImage,Photograph,en
1853602,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023486_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023486_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023486_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023486.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a0661378-1124-419f-b4c8-8ac73a10fec5,2012-11-08 16:53:00,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1853602,StillImage,Photograph,en
1853603,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023487_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023487_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023487_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023487.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:87885723-ed8e-4b7d-9938-7d45897a7632,2012-11-08 16:53:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1853603,StillImage,Photograph,en
1853604,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023488_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023488_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023488_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0023/ASU0023488.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:34d5fe8f-077c-49e9-a18a-cce71af24d29,2012-11-08 16:53:05,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1853604,StillImage,Photograph,en
7974097,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090974_1448490180_lg.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090974_1448490180_lg.jpg,http://storage.idigbio.org/portals/seinet/nansh/misc/201603/ASU0090974_1448490180_1457373292_tn.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201511/ASU0090974_1448490180.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:de397a48-4cf6-48ea-8bc4-3b5d785d3d1d,2015-11-25 17:23:01,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7974097,StillImage,Photograph,en
7670623,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201509/ASU0089279_1443565341_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201509/ASU0089279_1443565341_lg.jpg,http://storage.idigbio.org/portals/seinet/sernec/misc/201510/ASU0089279_1443565341_1443716335_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201509/ASU0089279_1443565341.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0cba4783-ed72-4439-a71b-becfed09e2c7,2015-09-29 18:22:22,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7670623,StillImage,Photograph,en
4891548,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201410/ASU0079928_1413847957_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201410/ASU0079928_1413847957_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/misc/201412/ASU0079928_1413847957_1419369570_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201410/ASU0079928_1413847957.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5048a93f-13e8-437e-a36f-e076c3ca1eb8,2014-10-20 19:32:38,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891548,StillImage,Photograph,en
20332314,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7929_1532551297_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7929_1532551297_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7929_1532551297_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7929_1532551297.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ec808d60-5e42-41e3-a8f3-35d92dab2c4e,2018-07-25 16:41:38,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=20332314,StillImage,Photograph,en
20332316,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7930_1532551319_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7930_1532551319_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7930_1532551319_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7930_1532551319.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:73c78376-6e84-45bf-bb1e-b7d8ac1cf99e,2018-07-25 16:42:00,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=20332316,StillImage,Photograph,en
20332317,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7931_1532551339_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7931_1532551339_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7931_1532551339_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7931_1532551339.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:32b667bb-f278-4030-99ba-b6987d0e83b3,2018-07-25 16:42:20,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=20332317,StillImage,Photograph,en
4889532,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079578_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079578_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079578_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079578.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6364a889-183c-45b1-9033-54da70ce18dc,2014-10-06 14:34:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4889532,StillImage,Photograph,en
4890306,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079701_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079701_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079701_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079701.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bf9712a7-974d-4477-a5bb-1dfec9136a92,2014-10-09 13:39:11,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4890306,StillImage,Photograph,en
1103412,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00018/DES00018380_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00018/DES00018380_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00018/DES00018380_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00018/DES00018380.JPG,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:70873462-b21b-479d-9603-86cc85754ee7,2013-09-06 14:52:27,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1103412,StillImage,Photograph,en
4890278,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079702_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079702_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079702_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079702.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3bcdaa71-3eb5-4420-8407-59c2821a4efb,2014-10-09 13:38:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4890278,StillImage,Photograph,en
4890298,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079699_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079699_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079699_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079699.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0e8568b0-e3d7-437f-b7e5-af9e7179b4b6,2014-10-09 13:39:03,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4890298,StillImage,Photograph,en
4890305,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079724_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079724_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079724_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079724.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f6be1014-7fc9-4727-8f9f-dc431cd1f1e1,2014-10-10 20:12:29,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4890305,StillImage,Photograph,en
4890308,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079725_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079725_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079725_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079725.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:43468ad4-7327-49df-84f5-6f6aa5c14fa9,2014-10-10 20:12:50,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4890308,StillImage,Photograph,en
4891006,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079937_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079937_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079937_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079937.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f5f7dc01-8124-4d54-8d27-02eed72b281d,2014-10-13 19:47:36,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891006,StillImage,Photograph,en
4890314,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079727_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079727_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079727_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079727.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:75874115-cea5-48e8-abeb-540e6c5e0ee2,2014-10-10 20:12:54,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4890314,StillImage,Photograph,en
4891569,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079878_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079878_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079878_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079878.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e054d13b-ebda-433c-a903-53edd981cc64,2014-10-15 16:35:52,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891569,StillImage,Photograph,en
4891574,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079879_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079879_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079879_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079879.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:834bbf5f-cf4c-4ef4-806e-7caaf0a37673,2014-10-15 16:35:57,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891574,StillImage,Photograph,en
4891648,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201410/ASU0079877_1413847796_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201410/ASU0079877_1413847796_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/misc/201412/ASU0079877_1413847796_1419369568_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU_Plants/201410/ASU0079877_1413847796.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c500c0b5-1ca8-4e2a-b15c-43d6730fd04d,2014-10-20 19:29:56,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891648,StillImage,Photograph,en
4891030,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079854_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079854_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079854_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079854.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4d3ca628-500b-4700-86d8-4fecadeaec91,2014-10-15 16:36:14,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891030,StillImage,Photograph,en
22057846,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00016/16352_1563993992_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00016/16352_1563993992_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00016/16352_1563993992_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00016/16352_1563993992.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fc33e0a7-7765-48f9-b2ce-25bb31c82d43,2019-07-24 14:46:32,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=22057846,StillImage,Photograph,en
4891060,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079856_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079856_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079856_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079856.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9b28001d-7958-4f90-9b47-f45a5ca158c3,2014-10-13 19:49:08,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891060,StillImage,Photograph,en
6688624,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/201601/DSC_1150_1453414697_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/201601/DSC_1150_1453414697_lg.jpg,http://storage.idigbio.org/portals/seinet/nansh/misc/201603/DSC_1150_1453414697_1457377048_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/201601/DSC_1150_1453414697.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a1bef04b-1f1e-4fc4-afd9-58e00597d50e,2016-01-21 17:18:17,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6688624,StillImage,Photograph,en
19809798,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7202_1526590105_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7202_1526590105_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7202_1526590105_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00007/DSC_7202_1526590105.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:941cc062-0622-4489-99f5-e55a6b7c46d9,2018-05-17 16:48:26,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=19809798,StillImage,Photograph,en
4891659,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079876_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079876_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079876_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU_Plants/ASU0079/ASU0079876.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c01485e3-b99e-459c-801a-94caaea37b98,2014-10-15 16:37:58,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4891659,StillImage,Photograph,en
2056239,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00058/DES00058700_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00058/DES00058700_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00058/DES00058700_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00058/DES00058700.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0f412771-ad57-4c7b-bd64-eaecf7d89fbd,2013-09-04 13:55:49,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2056239,StillImage,Photograph,en
3269707,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00046/DES00046133_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00046/DES00046133_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00046/DES00046133_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00046/DES00046133.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ca637e3b-9020-481b-b5b1-a8626af3e80f,2013-09-06 18:37:21,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3269707,StillImage,Photograph,en
2057289,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028635_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028635_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028635_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00028/DES00028635.JPG,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5311cc04-dab1-4fd5-8e7e-b9c63bbbed6c,2013-09-06 14:48:18,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2057289,StillImage,Photograph,en
